Datetime (PST),temperature,netRadiation,battery,flux
2020-12-15 03:30:00-08:00,1000.12,-52.389,12.9,
2020-12-15 03:35:00-08:00,1000.12,-52.389,12.8,
2020-12-15 03:40:00-08:00,1000.12,-52.389,12.8,
2020-12-15 03:45:00-08:00,1000.12,-52.389,12.9,
2020-12-15 03:50:00-08:00,1000.12,-48.896,12.8,
2020-12-15 03:55:00-08:00,1000.12,-55.882,12.8,
2020-12-15 04:00:00-08:00,1000.12,-54.135,12.8,
2020-12-15 04:05:00-08:00,1000.12,-54.135,12.8,
2020-12-15 04:10:00-08:00,1000.12,-50.643,12.8,
2020-12-15 04:15:00-08:00,1000.12,-52.389,12.8,
2020-12-15 04:20:00-08:00,1000.12,-55.882,12.8,
2020-12-15 04:25:00-08:00,1000.12,-54.135,12.8,
2020-12-15 04:30:00-08:00,1000.12,-52.389,12.8,
2020-12-15 04:35:00-08:00,1000.12,-52.389,12.8,
2020-12-15 04:40:00-08:00,1000.12,-54.135,12.8,
2020-12-15 04:45:00-08:00,1000.12,-54.135,12.8,
2020-12-15 04:50:00-08:00,1000.12,-48.896,12.8,
2020-12-15 04:55:00-08:00,1000.12,-52.389,12.8,
2020-12-15 05:00:00-08:00,1000.12,-52.389,12.8,
2020-12-15 05:05:00-08:00,1000.12,-47.15,12.8,
2020-12-15 05:10:00-08:00,1000.12,-52.389,12.8,
2020-12-15 05:15:00-08:00,1000.12,-50.643,12.7,
2020-12-15 05:20:00-08:00,1000.12,-52.389,12.8,
2020-12-15 05:25:00-08:00,1000.12,-52.389,12.7,
2020-12-15 05:30:00-08:00,1000.12,-48.896,12.8,
2020-12-15 05:35:00-08:00,1000.12,-54.135,12.8,
2020-12-15 05:40:00-08:00,1000.12,-48.896,12.7,
2020-12-15 05:45:00-08:00,1000.12,-50.643,12.7,
2020-12-15 05:50:00-08:00,1000.12,-52.389,12.8,
2020-12-15 05:55:00-08:00,1000.12,-48.896,12.8,
2020-12-15 06:00:00-08:00,1000.12,-48.896,12.7,
2020-12-15 06:05:00-08:00,1000.12,-48.896,12.7,
2020-12-15 06:10:00-08:00,1000.12,-48.896,12.8,
2020-12-15 06:15:00-08:00,1000.12,-48.896,12.7,
2020-12-15 06:20:00-08:00,1000.12,-48.896,12.8,
2020-12-15 06:25:00-08:00,1000.12,-48.896,12.7,
2020-12-15 06:30:00-08:00,1000.12,-47.15,12.7,
2020-12-15 06:35:00-08:00,1000.12,-50.643,12.7,
2020-12-15 06:40:00-08:00,1000.12,-48.896,12.7,
2020-12-15 06:45:00-08:00,1000.12,-45.404,12.7,
2020-12-15 06:50:00-08:00,1000.12,-48.896,12.7,
2020-12-15 06:55:00-08:00,1000.12,-50.643,12.7,
2020-12-15 07:00:00-08:00,1000.12,-48.896,12.7,
2020-12-15 07:05:00-08:00,1000.12,-47.15,12.7,
2020-12-15 07:10:00-08:00,1000.12,-43.658,12.8,
2020-12-15 07:15:00-08:00,1000.12,-40.165,12.8,
2020-12-15 07:20:00-08:00,1000.12,-36.672,12.9,
2020-12-15 07:25:00-08:00,1000.12,-31.433,12.9,
2020-12-15 07:30:00-08:00,1000.12,-27.941,12.9,
2020-12-15 07:35:00-08:00,1000.12,-20.956,13.0,
2020-12-15 07:40:00-08:00,1000.12,-13.97,13.1,
2020-12-15 07:45:00-08:00,1000.12,-1.746,13.2,
2020-12-15 07:50:00-08:00,1000.12,-1.746,13.5,
2020-12-15 07:55:00-08:00,1000.12,-1.746,13.6,
2020-12-15 08:00:00-08:00,1000.12,12.224,13.9,
2020-12-15 08:05:00-08:00,1000.12,22.702,13.9,
2020-12-15 08:15:00-08:00,1000.12,34.926,14.0,
2020-12-15 08:20:00-08:00,1000.12,47.15,14.0,
2020-12-15 08:25:00-08:00,1000.12,52.389,14.0,
2020-12-15 08:30:00-08:00,1000.12,62.867,14.0,
2020-12-15 08:35:00-08:00,1000.12,78.583,14.0,
2020-12-15 08:40:00-08:00,1000.12,75.091,14.1,
2020-12-15 08:45:00-08:00,1000.12,85.569,14.2,
2020-12-15 08:50:00-08:00,1000.12,80.33,14.2,
2020-12-15 08:55:00-08:00,1000.12,92.554,14.2,
2020-12-15 09:00:00-08:00,1000.12,101.285,14.1,
2020-12-15 09:05:00-08:00,1000.12,118.748,14.5,
2020-12-15 09:10:00-08:00,1000.12,117.002,14.8,
2020-12-15 09:15:00-08:00,1000.12,132.719,14.3,
2020-12-15 09:20:00-08:00,1000.12,113.509,14.4,
2020-12-15 09:25:00-08:00,1000.12,153.674,14.6,
2020-12-15 09:30:00-08:00,1000.12,136.211,14.6,
2020-12-15 09:35:00-08:00,1000.12,162.406,15.1,
2020-12-15 09:40:00-08:00,1000.12,183.361,15.1,
2020-12-15 09:45:00-08:00,1000.12,185.108,15.0,
2020-12-15 09:50:00-08:00,1000.12,204.317,15.0,
2020-12-15 09:55:00-08:00,1000.12,235.751,15.0,
2020-12-15 10:00:00-08:00,1000.12,242.736,14.9,
2020-12-15 10:05:00-08:00,1000.12,256.706,14.9,
2020-12-15 10:10:00-08:00,1000.12,277.662,15.0,
2020-12-15 10:15:00-08:00,1000.12,284.647,14.9,
2020-12-15 10:20:00-08:00,1000.12,296.871,14.9,
2020-12-15 10:25:00-08:00,1000.12,288.139,14.9,
2020-12-15 10:30:00-08:00,1000.12,295.125,14.9,
2020-12-15 10:35:00-08:00,1000.12,295.125,14.9,
2020-12-15 10:40:00-08:00,1000.12,282.901,14.9,
2020-12-15 10:45:00-08:00,1000.12,282.901,14.9,
2020-12-15 10:50:00-08:00,1000.12,275.915,14.9,
2020-12-15 10:55:00-08:00,1000.12,277.662,14.8,
2020-12-15 11:00:00-08:00,1000.12,246.228,14.9,
2020-12-15 11:05:00-08:00,1000.12,286.393,14.8,
2020-12-15 11:10:00-08:00,1000.12,291.632,14.8,
2020-12-15 11:15:00-08:00,1000.12,286.393,14.8,
2020-12-15 11:20:00-08:00,1000.12,235.751,14.8,
2020-12-15 11:25:00-08:00,1000.12,235.751,14.9,
2020-12-15 11:30:00-08:00,1000.12,251.467,14.8,
2020-12-15 11:35:00-08:00,1000.12,247.975,14.8,
2020-12-15 11:40:00-08:00,1000.12,263.691,15.0,
2020-12-15 11:45:00-08:00,1000.12,254.96,14.8,
2020-12-15 11:50:00-08:00,1000.12,242.736,14.8,
2020-12-15 11:55:00-08:00,1000.12,244.482,14.9,
2020-12-15 12:00:00-08:00,1000.12,235.751,14.8,
2020-12-15 12:05:00-08:00,1000.12,234.004,14.8,
2020-12-15 12:10:00-08:00,1000.12,239.243,14.8,
2020-12-15 12:15:00-08:00,1000.12,223.526,14.7,
2020-12-15 12:20:00-08:00,1000.12,228.765,14.7,
2020-12-15 12:25:00-08:00,1000.12,218.287,14.8,
2020-12-15 12:30:00-08:00,1000.12,232.258,14.8,
2020-12-15 12:35:00-08:00,1000.12,197.332,14.8,
2020-12-15 12:40:00-08:00,1000.12,218.287,14.8,
2020-12-15 12:45:00-08:00,1000.12,216.541,14.8,
2020-12-15 12:50:00-08:00,1000.12,218.287,14.8,
2020-12-15 12:55:00-08:00,1000.12,200.825,14.7,
2020-12-15 13:00:00-08:00,1000.12,195.586,14.7,
2020-12-15 13:05:00-08:00,1000.12,181.615,14.7,
2020-12-15 13:10:00-08:00,1000.12,192.093,14.8,
2020-12-15 13:15:00-08:00,1000.12,199.078,14.8,
2020-12-15 13:20:00-08:00,1000.12,176.376,14.8,
2020-12-15 13:25:00-08:00,1000.12,181.615,14.8,
2020-12-15 13:30:00-08:00,1000.12,164.152,14.8,
2020-12-15 13:35:00-08:00,1000.12,169.391,14.8,
2020-12-15 13:40:00-08:00,1000.12,130.973,14.7,
2020-12-15 13:45:00-08:00,1000.12,153.674,14.7,
2020-12-15 13:50:00-08:00,1000.12,151.928,14.8,
2020-12-15 13:55:00-08:00,1000.12,150.182,14.8,
2020-12-15 14:00:00-08:00,1000.12,146.689,14.7,
2020-12-15 14:05:00-08:00,1000.12,143.197,14.8,
2020-12-15 14:10:00-08:00,1000.12,132.719,14.7,
2020-12-15 14:15:00-08:00,1000.12,110.017,14.8,
2020-12-15 14:20:00-08:00,1000.12,134.465,14.7,
2020-12-15 14:25:00-08:00,1000.12,134.465,14.7,
2020-12-15 14:30:00-08:00,1000.12,101.285,14.8,
2020-12-15 14:35:00-08:00,1000.12,83.822,14.7,
2020-12-15 14:40:00-08:00,1000.12,66.359,14.7,
2020-12-15 14:45:00-08:00,1000.12,68.106,14.8,
2020-12-15 14:50:00-08:00,1000.12,45.404,14.8,
2020-12-15 14:55:00-08:00,1000.12,73.345,14.7,
2020-12-15 15:00:00-08:00,1000.12,31.433,14.8,
2020-12-15 15:05:00-08:00,1000.12,38.419,14.8,
2020-12-15 15:10:00-08:00,1000.12,43.658,14.8,
2020-12-15 15:15:00-08:00,1000.12,26.194,14.8,
2020-12-15 15:20:00-08:00,1000.12,15.717,14.8,
2020-12-15 15:25:00-08:00,1000.12,47.15,14.7,
2020-12-15 15:30:00-08:00,1000.12,34.926,14.8,
2020-12-15 15:35:00-08:00,1000.12,-1.746,14.8,
2020-12-15 15:40:00-08:00,1000.12,-12.224,14.8,
2020-12-15 15:45:00-08:00,1000.12,-15.717,14.8,
2020-12-15 15:50:00-08:00,1000.12,-27.941,14.7,
2020-12-15 15:55:00-08:00,1000.12,-36.672,14.8,
2020-12-15 16:00:00-08:00,1000.12,-40.165,14.7,
2020-12-15 16:05:00-08:00,1000.12,-40.165,14.8,
2020-12-15 16:10:00-08:00,1000.12,-41.911,14.8,
2020-12-15 16:15:00-08:00,1000.12,-43.658,14.9,
2020-12-15 16:20:00-08:00,1000.12,-50.643,14.8,
2020-12-15 16:25:00-08:00,1000.12,-57.628,14.8,
2020-12-15 16:30:00-08:00,1000.12,-62.867,14.5,
2020-12-15 16:35:00-08:00,1000.12,-62.867,13.6,
2020-12-15 16:40:00-08:00,1000.12,-62.867,13.4,
2020-12-15 16:45:00-08:00,1000.12,-61.12,13.2,
2020-12-15 16:50:00-08:00,1000.12,-61.12,13.2,
2020-12-15 16:55:00-08:00,1000.12,-61.12,13.2,
2020-12-15 17:00:00-08:00,1000.12,-61.12,13.1,
2020-12-15 17:05:00-08:00,1000.12,-59.374,13.1,
2020-12-15 17:10:00-08:00,1000.12,-57.628,13.1,
2020-12-15 17:15:00-08:00,1000.12,-55.882,13.1,
2020-12-15 17:20:00-08:00,1000.12,-55.882,13.1,
2020-12-15 17:25:00-08:00,1000.12,-57.628,13.1,
2020-12-15 17:30:00-08:00,1000.12,-57.628,13.0,
2020-12-15 17:35:00-08:00,1000.12,-55.882,13.1,
2020-12-15 17:40:00-08:00,1000.12,-54.135,13.1,
2020-12-15 17:45:00-08:00,1000.12,-55.882,13.1,
2020-12-15 17:50:00-08:00,1000.12,-57.628,13.1,
2020-12-15 17:55:00-08:00,1000.12,-54.135,13.0,
2020-12-15 18:00:00-08:00,1000.12,-48.896,13.1,
2020-12-15 18:05:00-08:00,1000.12,-55.882,13.0,
2020-12-15 18:10:00-08:00,1000.12,-52.389,13.1,
2020-12-15 18:15:00-08:00,1000.12,-52.389,13.0,
2020-12-15 18:20:00-08:00,1000.12,-52.389,13.0,
2020-12-15 18:25:00-08:00,1000.12,-52.389,13.1,
2020-12-15 18:30:00-08:00,1000.12,-54.135,13.1,
2020-12-15 18:35:00-08:00,1000.12,-54.135,13.1,
2020-12-15 18:40:00-08:00,1000.12,-52.389,13.0,
2020-12-15 18:45:00-08:00,1000.12,-54.135,13.1,
2020-12-15 18:50:00-08:00,1000.12,-54.135,13.0,
2020-12-15 18:55:00-08:00,1000.12,-48.896,13.0,
2020-12-15 19:00:00-08:00,1000.12,-50.643,13.0,
2020-12-15 19:05:00-08:00,1000.12,-48.896,13.0,
2020-12-15 19:10:00-08:00,1000.12,-48.896,13.0,
2020-12-15 19:15:00-08:00,1000.12,-48.896,13.0,
2020-12-15 19:20:00-08:00,1000.12,-48.896,13.0,
2020-12-15 19:25:00-08:00,1000.12,-47.15,13.0,
2020-12-15 19:30:00-08:00,1000.12,-47.15,13.0,
2020-12-15 19:35:00-08:00,1000.12,-48.896,13.0,
2020-12-15 19:40:00-08:00,1000.12,-47.15,13.0,
2020-12-15 19:45:00-08:00,1000.12,-47.15,13.0,
2020-12-15 19:50:00-08:00,1000.12,-48.896,13.0,
2020-12-15 19:55:00-08:00,1000.12,-50.643,13.0,
2020-12-15 20:00:00-08:00,1000.12,-48.896,13.0,
2020-12-15 20:05:00-08:00,1000.12,-47.15,13.0,
2020-12-15 20:10:00-08:00,1000.12,-48.896,13.0,
2020-12-15 20:15:00-08:00,1000.12,-50.643,13.0,
2020-12-15 20:20:00-08:00,1000.12,-48.896,13.0,
2020-12-15 20:25:00-08:00,1000.12,-48.896,13.0,
2020-12-15 20:30:00-08:00,1000.12,-48.896,13.0,
2020-12-15 20:35:00-08:00,1000.12,-48.896,13.0,
2020-12-15 20:40:00-08:00,1000.12,-50.643,13.0,
2020-12-15 20:45:00-08:00,1000.12,-50.643,13.0,
2020-12-15 20:50:00-08:00,1000.12,-50.643,13.0,
2020-12-15 20:55:00-08:00,1000.12,-52.389,13.0,
2020-12-15 21:00:00-08:00,1000.12,-54.135,13.0,
2020-12-15 21:05:00-08:00,1000.12,-54.135,13.0,
2020-12-15 21:10:00-08:00,1000.12,-54.135,13.0,
2020-12-15 21:15:00-08:00,1000.12,-55.882,12.9,
2020-12-15 21:20:00-08:00,1000.12,-54.135,13.0,
2020-12-15 21:25:00-08:00,1000.12,-50.643,13.0,
2020-12-15 21:30:00-08:00,1000.12,-50.643,12.9,
2020-12-15 21:35:00-08:00,1000.12,-50.643,13.0,
2020-12-15 21:40:00-08:00,1000.12,-50.643,13.0,
2020-12-15 21:45:00-08:00,1000.12,-52.389,13.0,
2020-12-15 21:50:00-08:00,1000.12,-52.389,13.0,
2020-12-15 21:55:00-08:00,1000.12,-52.389,12.9,
2020-12-15 22:00:00-08:00,1000.12,-52.389,12.9,
2020-12-15 22:05:00-08:00,1000.12,-52.389,13.0,
2020-12-15 22:10:00-08:00,1000.12,-50.643,12.9,
2020-12-15 22:15:00-08:00,1000.12,-52.389,12.9,
2020-12-15 22:20:00-08:00,1000.12,-50.643,13.0,
2020-12-15 22:25:00-08:00,1000.12,-50.643,12.9,
2020-12-15 22:30:00-08:00,1000.12,-50.643,13.0,
2020-12-15 22:35:00-08:00,1000.12,-52.389,13.0,
2020-12-15 22:40:00-08:00,1000.12,-52.389,13.0,
2020-12-15 22:45:00-08:00,1000.12,-54.135,12.9,
2020-12-15 22:50:00-08:00,1000.12,-54.135,13.0,
2020-12-15 22:55:00-08:00,1000.12,-54.135,12.9,
2020-12-15 23:00:00-08:00,1000.12,-54.135,13.0,
2020-12-15 23:05:00-08:00,1000.12,-52.389,12.9,
2020-12-15 23:10:00-08:00,1000.12,-52.389,12.9,
2020-12-15 23:15:00-08:00,1000.12,-52.389,12.9,
2020-12-15 23:20:00-08:00,1000.12,-52.389,13.0,
2020-12-15 23:25:00-08:00,1000.12,-52.389,12.9,
2020-12-15 23:30:00-08:00,1000.12,-52.389,13.0,
2020-12-15 23:35:00-08:00,1000.12,-50.643,12.9,
2020-12-15 23:40:00-08:00,1000.12,-52.389,12.9,
2020-12-15 23:45:00-08:00,1000.12,-52.389,12.9,
2020-12-15 23:50:00-08:00,1000.12,-54.135,12.9,
2020-12-15 23:55:00-08:00,1000.12,-54.135,12.9,
2020-12-16 00:05:00-08:00,1000.12,-50.643,12.9,
2020-12-16 00:10:00-08:00,1000.12,-52.389,12.9,
2020-12-16 00:15:00-08:00,1000.12,-52.389,12.9,
2020-12-16 00:20:00-08:00,1000.12,-48.896,12.9,
2020-12-16 00:25:00-08:00,1000.12,-54.135,12.9,
2020-12-16 00:30:00-08:00,1000.12,-52.389,12.9,
2020-12-16 00:35:00-08:00,1000.12,-52.389,12.9,
2020-12-16 00:40:00-08:00,1000.12,-50.643,12.9,
2020-12-16 00:45:00-08:00,1000.12,-50.643,12.9,
2020-12-16 00:50:00-08:00,1000.12,-50.643,12.9,
2020-12-16 00:55:00-08:00,1000.12,-50.643,12.9,
2020-12-16 01:00:00-08:00,1000.12,-48.896,12.9,
2020-12-16 01:05:00-08:00,1000.12,-48.896,12.9,
2020-12-16 01:10:00-08:00,1000.12,-48.896,12.9,
2020-12-16 01:15:00-08:00,1000.12,-48.896,12.9,
2020-12-16 01:20:00-08:00,1000.12,-48.896,12.9,
2020-12-16 01:25:00-08:00,1000.12,-48.896,12.9,
2020-12-16 01:30:00-08:00,1000.12,-48.896,12.9,
2020-12-16 01:35:00-08:00,1000.12,-48.896,12.9,
2020-12-16 01:40:00-08:00,1000.12,-47.15,12.9,
2020-12-16 01:45:00-08:00,1000.12,-48.896,12.8,
2020-12-16 01:50:00-08:00,1000.12,-45.404,12.9,
2020-12-16 01:55:00-08:00,1000.12,-50.643,12.9,
2020-12-16 02:00:00-08:00,1000.12,-48.896,12.9,
2020-12-16 02:05:00-08:00,1000.12,-50.643,12.9,
2020-12-16 02:10:00-08:00,1000.12,-50.643,12.9,
2020-12-16 02:15:00-08:00,1000.12,-48.896,12.9,
2020-12-16 02:20:00-08:00,1000.12,-50.643,12.8,
2020-12-16 02:25:00-08:00,1000.12,-48.896,12.9,
2020-12-16 02:30:00-08:00,1000.12,-50.643,12.9,
2020-12-16 02:35:00-08:00,1000.12,-48.896,12.9,
2020-12-16 02:40:00-08:00,1000.12,-48.896,12.9,
2020-12-16 02:45:00-08:00,1000.12,-48.896,12.8,
2020-12-16 02:50:00-08:00,1000.12,-48.896,12.8,
2020-12-16 02:55:00-08:00,1000.12,-48.896,12.9,
2020-12-16 03:00:00-08:00,1000.12,-50.643,12.8,
2020-12-16 03:05:00-08:00,1000.12,-50.643,12.9,
2020-12-16 03:10:00-08:00,1000.12,-50.643,12.8,
2020-12-16 03:15:00-08:00,1000.12,-48.896,12.9,
2020-12-16 03:20:00-08:00,1000.12,-48.896,12.8,
2020-12-16 03:25:00-08:00,1000.12,-48.896,12.8,
2020-12-16 03:30:00-08:00,1000.12,-48.896,12.8,
2020-12-16 03:35:00-08:00,1000.12,-50.643,12.9,
2020-12-16 03:40:00-08:00,1000.12,-47.15,12.8,
2020-12-16 03:45:00-08:00,1000.12,-48.896,12.8,
2020-12-16 03:50:00-08:00,1000.12,-48.896,12.9,
2020-12-16 03:55:00-08:00,1000.12,-48.896,12.8,
2020-12-16 04:00:00-08:00,1000.12,-48.896,12.8,
2020-12-16 04:05:00-08:00,1000.12,-50.643,12.8,
2020-12-16 04:10:00-08:00,1000.12,-48.896,12.8,
2020-12-16 04:15:00-08:00,1000.12,-50.643,12.8,
2020-12-16 04:20:00-08:00,1000.12,-50.643,12.8,
2020-12-16 04:25:00-08:00,1000.12,-50.643,12.8,
2020-12-16 04:30:00-08:00,1000.12,-54.135,12.8,
2020-12-16 04:35:00-08:00,1000.12,-50.643,12.8,
2020-12-16 04:40:00-08:00,1000.12,-50.643,12.8,
2020-12-16 04:45:00-08:00,1000.12,-50.643,12.8,
2020-12-16 04:50:00-08:00,1000.12,-48.896,12.8,
2020-12-16 04:55:00-08:00,1000.12,-50.643,12.8,
2020-12-16 05:00:00-08:00,1000.12,-50.643,12.8,
2020-12-16 05:05:00-08:00,1000.12,-52.389,12.8,
2020-12-16 05:10:00-08:00,1000.12,-50.643,12.8,
2020-12-16 05:15:00-08:00,1000.12,-48.896,12.7,
2020-12-16 05:20:00-08:00,1000.12,-50.643,12.8,
2020-12-16 05:25:00-08:00,1000.12,-50.643,12.8,
2020-12-16 05:30:00-08:00,1000.12,-50.643,12.8,
2020-12-16 05:35:00-08:00,1000.12,-50.643,12.8,
2020-12-16 05:40:00-08:00,1000.12,-50.643,12.7,
2020-12-16 05:45:00-08:00,1000.12,-52.389,12.8,
2020-12-16 05:50:00-08:00,1000.12,-50.643,12.8,
2020-12-16 05:55:00-08:00,1000.12,-50.643,12.7,
2020-12-16 06:00:00-08:00,1000.12,-50.643,12.7,
2020-12-16 06:05:00-08:00,1000.12,-50.643,12.7,
2020-12-16 06:10:00-08:00,1000.12,-50.643,12.7,
2020-12-16 06:15:00-08:00,1000.12,-50.643,12.7,
2020-12-16 06:20:00-08:00,1000.12,-48.896,12.7,
2020-12-16 06:25:00-08:00,1000.12,-50.643,12.7,
2020-12-16 06:30:00-08:00,1000.12,-50.643,12.7,
2020-12-16 06:35:00-08:00,1000.12,-48.896,12.7,
2020-12-16 06:40:00-08:00,1000.12,-50.643,12.7,
2020-12-16 06:45:00-08:00,1000.12,-45.404,12.7,
2020-12-16 06:50:00-08:00,1000.12,-48.896,12.7,
2020-12-16 06:55:00-08:00,1000.12,-45.404,12.7,
2020-12-16 07:00:00-08:00,1000.12,-43.658,12.7,
2020-12-16 07:05:00-08:00,1000.12,-45.404,12.7,
2020-12-16 07:10:00-08:00,1000.12,-41.911,12.7,
2020-12-16 07:15:00-08:00,1000.12,-38.419,12.8,
2020-12-16 07:20:00-08:00,1000.12,-34.926,12.8,
2020-12-16 07:25:00-08:00,1000.12,-31.433,12.8,
2020-12-16 07:30:00-08:00,1000.12,-29.687,12.9,
2020-12-16 07:35:00-08:00,1000.12,-24.448,12.9,
2020-12-16 07:40:00-08:00,1000.12,-17.463,13.1,
2020-12-16 07:45:00-08:00,1000.12,-10.478,13.2,
2020-12-16 07:50:00-08:00,1000.12,-1.746,13.5,
2020-12-16 07:55:00-08:00,1000.12,-1.746,13.7,
2020-12-16 08:00:00-08:00,1000.12,-1.746,13.7,
2020-12-16 08:05:00-08:00,1000.12,15.717,14.0,
2020-12-16 08:10:00-08:00,1000.12,24.448,14.0,
2020-12-16 08:15:00-08:00,1000.12,34.926,14.0,
2020-12-16 08:20:00-08:00,1000.12,40.165,14.1,
2020-12-16 08:25:00-08:00,1000.12,52.389,14.1,
2020-12-16 08:30:00-08:00,1000.12,62.867,14.0,
2020-12-16 08:35:00-08:00,1000.12,76.837,14.1,
2020-12-16 08:40:00-08:00,1000.12,78.583,14.2,
2020-12-16 08:45:00-08:00,1000.12,85.569,14.5,
2020-12-16 08:50:00-08:00,1000.12,97.793,14.6,
2020-12-16 08:55:00-08:00,1000.12,99.539,14.4,
2020-12-16 09:00:00-08:00,1000.12,106.524,14.7,
2020-12-16 09:05:00-08:00,1000.12,113.509,15.1,
2020-12-16 09:10:00-08:00,1000.12,123.987,15.2,
2020-12-16 09:15:00-08:00,1000.12,129.226,15.1,
2020-12-16 09:20:00-08:00,1000.12,127.48,15.1,
2020-12-16 09:25:00-08:00,1000.12,136.211,15.1,
2020-12-16 09:30:00-08:00,1000.12,136.211,15.1,
2020-12-16 09:35:00-08:00,1000.12,162.406,15.1,
2020-12-16 09:40:00-08:00,1000.12,157.167,15.1,
2020-12-16 09:45:00-08:00,1000.12,204.317,15.1,
2020-12-16 09:50:00-08:00,1000.12,192.093,15.1,
2020-12-16 09:55:00-08:00,1000.12,209.556,15.1,
2020-12-16 10:00:00-08:00,1000.12,214.795,15.0,
2020-12-16 10:05:00-08:00,1000.12,221.78,15.0,
2020-12-16 10:10:00-08:00,1000.12,223.526,15.1,
2020-12-16 10:15:00-08:00,1000.12,253.214,15.0,
2020-12-16 10:20:00-08:00,1000.12,258.452,15.0,
2020-12-16 10:25:00-08:00,1000.12,253.214,14.9,
2020-12-16 10:30:00-08:00,1000.12,235.751,15.0,
2020-12-16 10:35:00-08:00,1000.12,230.512,14.9,
2020-12-16 10:40:00-08:00,1000.12,251.467,14.9,
2020-12-16 10:45:00-08:00,1000.12,263.691,15.0,
2020-12-16 10:50:00-08:00,1000.12,279.408,14.9,
2020-12-16 10:55:00-08:00,1000.12,267.184,15.0,
2020-12-16 11:00:00-08:00,1000.12,260.199,14.9,
2020-12-16 11:05:00-08:00,1000.12,293.378,14.9,
2020-12-16 11:10:00-08:00,1000.12,303.856,14.9,
2020-12-16 11:15:00-08:00,1000.12,282.901,14.9,
2020-12-16 11:20:00-08:00,1000.12,268.93,14.9,
2020-12-16 11:25:00-08:00,1000.12,282.901,14.9,
2020-12-16 11:30:00-08:00,1000.12,293.378,14.8,
2020-12-16 11:35:00-08:00,1000.12,267.184,14.9,
2020-12-16 11:40:00-08:00,1000.12,190.347,14.8,
2020-12-16 11:45:00-08:00,1000.12,232.258,14.9,
2020-12-16 11:50:00-08:00,1000.12,230.512,14.8,
2020-12-16 11:55:00-08:00,1000.12,240.989,14.8,
2020-12-16 12:00:00-08:00,1000.12,230.512,14.8,
2020-12-16 12:05:00-08:00,1000.12,232.258,14.8,
2020-12-16 12:10:00-08:00,1000.12,234.004,14.8,
2020-12-16 12:15:00-08:00,1000.12,232.258,14.8,
2020-12-16 12:20:00-08:00,1000.12,216.541,14.9,
2020-12-16 12:25:00-08:00,1000.12,221.78,14.8,
2020-12-16 12:30:00-08:00,1000.12,216.541,14.8,
2020-12-16 12:35:00-08:00,1000.12,195.586,14.7,
2020-12-16 12:40:00-08:00,1000.12,199.078,14.8,
2020-12-16 12:45:00-08:00,1000.12,192.093,14.8,
2020-12-16 12:50:00-08:00,1000.12,195.586,14.8,
2020-12-16 12:55:00-08:00,1000.12,209.556,14.8,
2020-12-16 13:00:00-08:00,1000.12,211.302,14.8,
2020-12-16 13:05:00-08:00,1000.12,199.078,14.8,
2020-12-16 13:10:00-08:00,1000.12,190.347,14.8,
2020-12-16 13:15:00-08:00,1000.12,183.361,14.7,
2020-12-16 13:20:00-08:00,1000.12,171.137,14.8,
2020-12-16 13:25:00-08:00,1000.12,165.898,14.8,
2020-12-16 13:30:00-08:00,1000.12,123.987,14.8,
2020-12-16 13:35:00-08:00,1000.12,157.167,14.8,
2020-12-16 13:40:00-08:00,1000.12,167.645,14.7,
2020-12-16 13:45:00-08:00,1000.12,167.645,14.8,
2020-12-16 13:50:00-08:00,1000.12,160.66,14.8,
2020-12-16 13:55:00-08:00,1000.12,160.66,14.8,
2020-12-16 14:00:00-08:00,1000.12,123.987,14.7,
2020-12-16 14:05:00-08:00,1000.12,115.256,14.7,
2020-12-16 14:10:00-08:00,1000.12,110.017,14.8,
2020-12-16 14:15:00-08:00,1000.12,120.495,14.8,
2020-12-16 14:20:00-08:00,1000.12,80.33,14.8,
2020-12-16 14:25:00-08:00,1000.12,111.763,14.7,
2020-12-16 14:30:00-08:00,1000.12,92.554,14.8,
2020-12-16 14:35:00-08:00,1000.12,90.808,14.8,
2020-12-16 14:40:00-08:00,1000.12,97.793,14.7,
2020-12-16 14:45:00-08:00,1000.12,66.359,14.8,
2020-12-16 14:50:00-08:00,1000.12,62.867,14.7,
2020-12-16 14:55:00-08:00,1000.12,61.12,14.7,
2020-12-16 15:00:00-08:00,1000.12,40.165,14.7,
2020-12-16 15:05:00-08:00,1000.12,41.911,14.8,
2020-12-16 15:10:00-08:00,1000.12,22.702,14.7,
2020-12-16 15:15:00-08:00,1000.12,31.433,14.8,
2020-12-16 15:20:00-08:00,1000.12,31.433,14.8,
2020-12-16 15:25:00-08:00,1000.12,34.926,14.8,
2020-12-16 15:30:00-08:00,1000.12,26.194,14.8,
2020-12-16 15:35:00-08:00,1000.12,17.463,14.8,
2020-12-16 15:40:00-08:00,1000.12,-1.746,14.8,
2020-12-16 15:45:00-08:00,1000.12,-1.746,14.8,
2020-12-16 15:50:00-08:00,1000.12,-24.448,14.8,
2020-12-16 15:55:00-08:00,1000.12,-31.433,14.7,
2020-12-16 16:00:00-08:00,1000.12,-38.419,14.8,
2020-12-16 16:05:00-08:00,1000.12,-45.404,14.7,
2020-12-16 16:10:00-08:00,1000.12,-50.643,14.6,
2020-12-16 16:15:00-08:00,1000.12,-52.389,14.8,
2020-12-16 16:20:00-08:00,1000.12,-54.135,13.6,
2020-12-16 16:25:00-08:00,1000.12,-54.135,13.5,
